PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Chatterjee, Aniruddha; Stockwell, Peter A.; Rodger, Euan J.; Morison, Ian M.								Genome-scale DNA methylome and transcriptome profiling of human neutrophils								SCIENTIFIC DATA				3						UNSP 160019	10.1038/sdata.2016.19			MAR 15 2016	2016										10							WOS:000390213900002		
J	Nuvolone, Mario; Hermann, Mario; Sorce, Silvia; Russo, Giancarlo; Tiberi, Cinzia; Schwarz, Petra; Minikel, Eric; Sanoudou, Despina; Pelczar, Pawel; Aguzzi, Adriano								Strictly co-isogenic C57BL/6J-Prnp(-/-) mice: A rigorous resource for prion science								JOURNAL OF EXPERIMENTAL MEDICINE				213	3			313	327		10.1084/jem.20151610			MAR 7 2016	2016										27							WOS:000373390300003		
J	Rigoni, Rosita; Fontana, Elena; Guglielmetti, Simone; Fosso, Bruno; D'Erchia, Anna Maria; Maina, Virginia; Taverniti, Valentina; Castiello, Maria Carmina; Mantero, Stefano; Pacchiana, Giovanni; Musio, Silvia; Pedotti, Rosetta; Selmi, Carlo; Mora, J. Rodrigo; Pesole, Graziano; Vezzoni, Paolo; Poliani, Pietro Luigi; Grassi, Fabio; Villa, Anna; Cassani, Barbara								Intestinal microbiota sustains inflammation and autoimmunity induced by hypomorphic RAG defects								JOURNAL OF EXPERIMENTAL MEDICINE				213	3			355	375		10.1084/jem.20151116			MAR 7 2016	2016										23							WOS:000373390300006		
J	Schrauwen, Isabelle; Hasin-Brumshtein, Yehudit; Corneveaux, Jason J.; Ohmen, Jeffrey; White, Cory; Allen, April N.; Lusis, Aldons J.; Van Camp, Guy; Huentelman, Matthew J.; Friedman, Rick A.								A comprehensive catalogue of the coding and non-coding transcripts of the human inner ear								HEARING RESEARCH				333				266	274		10.1016/j.heares.2015.08.013			MAR 2016	2016										16							WOS:000373539600029		
J	Stoiber, Marcus; Celniker, Susan; Cherbas, Lucy; Brown, Ben; Cherbas, Peter								Diverse Hormone Response Networks in 41 Independent Drosophila Cell Lines								G3-GENES GENOMES GENETICS				6	3			683	694		10.1534/g3.115.023366			MAR 1 2016	2016										11							WOS:000371831000018		
J	Mueller-McNicoll, Michaela; Botti, Valentina; Domingues, Antonio M. de Jesus; Brandl, Holger; Schwich, Oliver D.; Steiner, Michaela C.; Curk, Tomaz; Poser, Ina; Zarnack, Kathi; Neugebauer, Karla M.								SR proteins are NXF1 adaptors that link alternative RNA processing to mRNA export								GENES & DEVELOPMENT				30	5			553	566		10.1101/gad.276477.115			MAR 1 2016	2016										84							WOS:000371293100008		
J	Carelli, Francesco Nicola; Hayakawa, Takashi; Go, Yasuhiro; Imai, Hiroo; Warnefors, Maria; Kaessmann, Henrik								The life history of retrocopies illuminates the evolution of new mammalian genes								GENOME RESEARCH				26	3			301	314		10.1101/gr.198473.115			MAR 2016	2016										37							WOS:000371373900003		
J	Wang, Qiuyan; Sawyer, Iain A.; Sung, Myong-Hee; Sturgill, David; Shevtsov, Sergey P.; Pegoraro, Gianluca; Hakim, Ofir; Baek, Songjoon; Hager, Gordon L.; Dundr, Miroslav								Cajal bodies are linked to genome conformation								NATURE COMMUNICATIONS				7						10966	10.1038/ncomms10966			MAR 2016	2016										46							WOS:000372462100001		
J	Klein, Antonia; Schultner, Eva; Lowak, Helena; Schrader, Lukas; Heinze, Juergen; Holman, Luke; Oettler, Jan								Evolution of Social Insect Polyphenism Facilitated by the Sex Differentiation Cascade								PLOS GENETICS				12	3					e1005952	10.1371/journal.pgen.1005952			MAR 2016	2016										20							WOS:000373268900054		
J	Liu, Fang; Gao, Xianxin; Wang, Jing; Gao, Chao; Li, Xiaolin; Li, Xiaodong; Gong, Xiao; Zeng, Xiandong								Transcriptome Sequencing to Identify Transcription Factor Regulatory Network and Alternative Splicing in Endothelial Cells Under VEGF Stimulation								JOURNAL OF MOLECULAR NEUROSCIENCE				58	2			170	177		10.1007/s12031-015-0653-z			FEB 2016	2016										7							WOS:000374285900004		
J	Meerzaman, Daoud; Dunn, Barbara K.; Lee, Maxwell; Chen, Qingrong; Yan, Chunhua; Ross, Sharon								The promise of omics-based approaches to cancer prevention								SEMINARS IN ONCOLOGY				43	1			36	48		10.1053/j.seminoncol.2015.09.004			FEB 2016	2016										5							WOS:000372685900008		
J	Zhong, B. -L.; Bian, L. -J.; Wang, G. -M.; Zhou, Y. -F.; Chen, Y. -Y.; Peng, F.								Identification of key genes involved in HER2-positive breast cancer								EUROPEAN REVIEW FOR MEDICAL AND PHARMACOLOGICAL SCIENCES				20	4			664	672					FEB 2016	2016										10							WOS:000373349200013		
J	Conesa, Ana; Madrigal, Pedro; Tarazona, Sonia; Gomez-Cabrero, David; Cervera, Alejandra; McPherson, Andrew; Szczesniak, Michal Wojciech; Gaffney, Daniel J.; Elo, Laura L.; Zhang, Xuegong; Mortazavi, Ali								A survey of best practices for RNA-seq data analysis								GENOME BIOLOGY				17						13	10.1186/s13059-016-0881-8			JAN 26 2016	2016										512							WOS:000368903900004		
J	Soneson, Charlotte; Matthes, Katarina L.; Nowicka, Malgorzata; Law, Charity W.; Robinson, Mark D.								Isoform prefiltering improves performance of count-based methods for analysis of differential transcript usage								GENOME BIOLOGY				17						12	10.1186/s13059-015-0862-3			JAN 26 2016	2016										28							WOS:000368903900003		
J	Joyce, Peter I.; Fratta, Pietro; Landman, Allison S.; Mcgoldrick, Philip; Wackerhage, Henning; Groves, Michael; Busam, Bharani Shiva; Galino, Jorge; Corrochano, Silvia; Beskina, Olga A.; Esapa, Christopher; Ryder, Edward; Carter, Sarah; Stewart, Michelle; Codner, Gemma; Hilton, Helen; Teboul, Lydia; Tucker, Jennifer; Lionikas, Arimantas; Estabel, Jeanne; Ramirez-Solis, Ramiro; White, Jacqueline K.; Brandner, Sebastian; Plagnol, Vincent; Bennet, David L. H.; Abramov, Andrey Y.; Greensmith, Linda; Fisher, Elizabeth M. C.; Acevedo-Arozena, Abraham								Deficiency of the zinc finger protein ZFP106 causes motor and sensory neurodegeneration								HUMAN MOLECULAR GENETICS				25	2			291	307		10.1093/hmg/ddv471			JAN 15 2016	2016										7							WOS:000372148200008		
J	Kralovicova, Jana; Knut, Marcin; Cross, Nicholas C. P.; Vorechovsky, Igor								Exon-centric regulation of ATM expression is population-dependent and amenable to antisense modification by pseudoexon targeting								SCIENTIFIC REPORTS				6						18741	10.1038/srep18741			JAN 6 2016	2016										3							WOS:000368656800001		
J	Bell, Stephen A.; Shen, Chi; Brown, Alishea; Hunt, Arthur G.								Experimental Genome-Wide Determination of RNA Polyadenylation in Chlamydomonas reinhardtii								PLOS ONE				11	1					e0146107	10.1371/journal.pone.0146107			JAN 5 2016	2016										10							WOS:000367801400096		
J	Tran, Van Du T.; Souiai, Oussema; Romero-Barrios, Natali; Crespi, Martin; Gautheret, Daniel								Detection of generic differential RNA processing events from RNA-seq data								RNA BIOLOGY				13	1			59	67		10.1080/15476286.2015.1118604			JAN 2 2016	2016										8							WOS:000370963300007		
J	Culver, Brady P.; DeClercq, Josh; Dolgalev, Igor; Yu, Man Shan; Ma, Bin; Heguy, Adriana; Tanese, Naoko								Huntington's Disease Protein Huntingtin Associates with its own mRNA								JOURNAL OF HUNTINGTONS DISEASE				5	1			39	51		10.3233/JHD-150177			2016	2016										6							WOS:000374118800005		
J	Halder, Rashi; Hennion, Magali; Vidal, Ramon O.; Shomroni, Orr; Rahman, Raza-Ur; Rajput, Ashish; Centeno, Tonatiuh Pena; van Bebber, Frauke; Capece, Vincenzo; Vizcaino, Julio C. Garcia; Schuetz, Anna-Lena; Burkhardt, Susanne; Benito, Eva; Sala, Magdalena Navarro; Javan, Sanaz Bahari; Haass, Christian; Schmid, Bettina; Fischer, Andre; Bonn, Stefan								DNA methylation changes in plasticity genes accompany the formation and maintenance of memory								NATURE NEUROSCIENCE				19	1			102	+		10.1038/nn.4194			JAN 2016	2016										108							WOS:000367254400018		
J	Hahne, Florian; Ivanek, Robert								Visualizing Genomic Data Using Gviz and Bioconductor								Methods in Molecular Biology				1418				335	351		10.1007/978-1-4939-3578-9_16			2016	2016										131							WOS:000376532300017		
J	McGettigan, P. A.; Browne, J. A.; Carrington, S. D.; Crowe, M. A.; Fair, T.; Forde, N.; Loftus, B. J.; Lohan, A.; Lonergan, P.; Pluta, K.; Mamo, S.; Murphy, A.; Roche, J.; Walsh, S. W.; Creevey, C. J.; Earley, B.; Keady, S.; Kenny, D. A.; Matthews, D.; McCabe, M.; Morris, D.; O'Loughlin, A.; Waters, S.; Diskin, M. G.; Evans, A. C. O.								Fertility and genomics: comparison of gene expression in contrasting reproductive tissues of female cattle								REPRODUCTION FERTILITY AND DEVELOPMENT				28	1-2			11	24		10.1071/RD15354			2016	2016										6							WOS:000366173700002		
J	Biselli, Chiara; Bagnaresi, Paolo; Cavalluzzo, Daniela; Urso, Simona; Desiderio, Francesca; Orasen, Gabriele; Gianinetti, Alberto; Righettini, Federico; Gennaro, Massimo; Perrini, Rosaria; Ben Hassen, Manel; Sacchi, Gian Attilio; Cattivelli, Luigi; Vale, Giampiero								Deep sequencing transcriptional fingerprinting of rice kernels for dissecting grain quality traits								BMC GENOMICS				16						1091	10.1186/s12864-015-2321-7			DEC 21 2015	2015										8							WOS:000367061700014		
J	Caswell, Jennifer L.; Camarda, Roman; Zhou, Alicia Y.; Huntsman, Scott; Hu, Donglei; Brenner, Steven E.; Zaitlen, Noah; Goga, Andrei; Ziv, Elad								Multiple breast cancer risk variants are associated with differential transcript isoform expression in tumors								HUMAN MOLECULAR GENETICS				24	25			7421	7431		10.1093/hmg/ddv432			DEC 20 2015	2015										11							WOS:000368373600021		
J	Mazloomian, Alborz; Meyer, Irmtraud M.								Genome-wide identification and characterization of tissue-specific RNA editing events in D. melanogaster and their potential role in regulating alternative splicing								RNA BIOLOGY				12	12			1391	1401		10.1080/15476286.2015.1107703			DEC 2 2015	2015										13							WOS:000368027500012		
J	Duclot, Florian; Kabbaj, Mohamed								The estrous cycle surpasses sex differences in regulating the transcriptome in the rat medial prefrontal cortex and reveals an underlying role of early growth response 1								GENOME BIOLOGY				16						256	10.1186/s13059-015-0815-x			DEC 2 2015	2015										14							WOS:000365570000001		
J	Chatterjee, Aniruddha; Stockwell, Peter A.; Rodger, Euan J.; Duncan, Elizabeth J.; Parry, Matthew F.; Weeks, Robert J.; Morison, Ian M.								Genome-wide DNA methylation map of human neutrophils reveals widespread inter-individual epigenetic variation								SCIENTIFIC REPORTS				5						17328	10.1038/srep17328			NOV 27 2015	2015										25							WOS:000365398200002		
J	Sheng, Zhen; Sun, Yi; Zhu, Ruixin; Jiao, Na; Tang, Kailin; Cao, Zhiwei; Ma, Chao								Functional Cross-Talking between Differentially Expressed and Alternatively Spliced Genes in Human Liver Cancer Cells Treated with Berberine								PLOS ONE				10	11					e0143742	10.1371/journal.pone.0143742			NOV 25 2015	2015										7							WOS:000365865300105		
J	Zhang, Li; Ngoc-Tung Tran; Su, Hairui; Wang, Rui; Lu, Yuheng; Tang, Haiping; Aoyagi, Sayura; Guo, Ailan; Khodadadi-Jamayran, Alireza; Zhou, Dewang; Qian, Kun; Hricik, Todd; Cote, Jocelyn; Han, Xiaosi; Zhou, Wenping; Laha, Suparna; Abdel-Wahab, Omar; Levine, Ross L.; Raffel, Glen; Liu, Yanyan; Chen, Dongquan; Li, Haitao; Townes, Tim; Wang, Hengbin; Deng, Haiteng; Zheng, Y. George; Leslie, Christina; Luo, Minkuo; Zhao, Xinyang								Cross-talk between PRMT1-mediated methylation and ubiquitylation on RBM15 controls RNA splicing								ELIFE				4						e07938	10.7554/eLife.07938			NOV 17 2015	2015										0							WOS:000373850400001		
J	Zhang, Li; Ngoc-Tung Tran; Su, Hairui; Wang, Rui; Lu, Yuheng; Tang, Haiping; Aoyagi, Sayura; Guo, Ailan; Khodadadi-Jamayran, Alireza; Zhou, Dewang; Qian, Kun; Hricik, Todd; Cote, Jocelyn; Han, Xiaosi; Zhou, Wenping; Laha, Suparna; Abdel-Wahab, Omar; Levine, Ross L.; Raffel, Glen; Liu, Yanyan; Chen, Dongquan; Li, Haitao; Townes, Tim; Wang, Hengbin; Deng, Haiteng; Zheng, Y. George; Leslie, Christina; Luo, Minkui; Zhao, Xinyang								Cross-talk between PRMT1-mediated methylation and ubiquitylation on RBM15 controls RNA splicing								ELIFE				4						e07938	10.7554/eLife.07938			NOV 17 2015	2015										0							WOS:000448353600001		
J	Kanu, N.; Groenroos, E.; Martinez, P.; Burrell, R. A.; Goh, X. Yi; Bartkova, J.; Maya-Mendoza, A.; Mistrik, M.; Rowan, A. J.; Patel, H.; Rabinowitz, A.; East, P.; Wilson, G.; Santos, C. R.; McGranahan, N.; Gulati, S.; Gerlinger, M.; Birkbak, N. J.; Joshi, T.; Alexandrov, L. B.; Stratton, M. R.; Powles, T.; Matthews, N.; Bates, P. A.; Stewart, A.; Szallasi, Z.; Larkin, J.; Bartek, J.; Swanton, C.								SETD2 loss-of-function promotes renal cancer branched evolution through replication stress and impaired DNA repair								ONCOGENE				34	46			5699	5708		10.1038/onc.2015.24			NOV 12 2015	2015										62							WOS:000364594600002		
J	Tang, Min; Sun, Jianqiang; Shimizu, Kentaro; Kadota, Koji								Evaluation of methods for differential expression analysis on multi-group RNA-seq count data								BMC BIOINFORMATICS				16						361	10.1186/s12859-015-0794-7			NOV 4 2015	2015										17							WOS:000364189300001		
J	Seldin, Michael F.								The genetics of human autoimmune disease: A perspective on progress in the field and future directions								JOURNAL OF AUTOIMMUNITY				64				1	12		10.1016/j.jaut.2015.08.015			NOV 2015	2015										39							WOS:000364894500001		
J	Stilling, Roman M.; Ryan, Feargal J.; Hoban, Alan E.; Shanahan, Fergus; Clarke, Gerard; Claesson, Marcus J.; Dinan, Timothy G.; Cryan, John F.								Microbes & neurodevelopment - Absence of microbiota during early life increases activity-related transcriptional pathways in the amygdala								BRAIN BEHAVIOR AND IMMUNITY				50				209	220		10.1016/j.bbi.2015.07.009			NOV 2015	2015										85							WOS:000364261800023		
J	Amlie-Wolf, Alexandre; Ryvkin, Paul; Tong, Rui; Dragomir, Isabelle; Suh, EunRan; Xu, Yan; Van Deerlin, Vivianna M.; Gregory, Brian D.; Kwong, Linda K.; Trojanowski, John Q.; Lee, Virginia M. -Y.; Wang, Li-San; Lee, Edward B.								Transcriptomic Changes Due to Cytoplasmic TDP-43 Expression Reveal Dysregulation of Histone Transcripts and Nuclear Chromatin								PLOS ONE				10	10					e0141836	10.1371/journal.pone.0141836			OCT 28 2015	2015										18							WOS:000363918100138		
J	Lackey, Lela; McArthur, Evonne; Laederach, Alain								Increased Transcript Complexity in Genes Associated with Chronic Obstructive Pulmonary Disease								PLOS ONE				10	10					e0140885	10.1371/journal.pone.0140885			OCT 19 2015	2015										6							WOS:000363026600024		
J	Wiesner, Thomas; Lee, William; Obenauf, Anna C.; Ran, Leili; Murali, Rajmohan; Zhang, Qi Fan; Wong, Elissa W. P.; Hu, Wenhuo; Scott, Sasinya N.; Shah, Ronak H.; Landa, Inigo; Button, Julia; Lailler, Nathalie; Sboner, Andrea; Gao, Dong; Murphy, Devan A.; Cao, Zhen; Shukla, Shipra; Hollmann, Travis J.; Wang, Lu; Borsu, Laetitia; Merghoub, Taha; Schwartz, Gary K.; Postow, Michael A.; Ariyan, Charlotte E.; Fagin, James A.; Zheng, Deyou; Ladanyi, Marc; Busam, Klaus J.; Berger, Michael F.; Chen, Yu; Chi, Ping								Alternative transcription initiation leads to expression of a novel ALK isoform in cancer								NATURE				526	7573			453	+		10.1038/nature15258			OCT 15 2015	2015										95							WOS:000362730200056		
J	Thangam, Manonanthini; Gopal, Ramesh Kumar								CRCDA-Comprehensive resources for cancer NGS data analysis								DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION										bav092	10.1093/database/bav092			OCT 8 2015	2015										2							WOS:000363707400001		
J	Quinn, Emma M.; Coleman, Ciara; Molloy, Ben; Castro, Patricia Dominguez; Cormican, Paul; Trimble, Valerie; Mahmud, Nasir; McManus, Ross								Transcriptome Analysis of CD4+T Cells in Coeliac Disease Reveals Imprint of BACH2 and IFN gamma Regulation								PLOS ONE				10	10					e0140049	10.1371/journal.pone.0140049			OCT 7 2015	2015										17							WOS:000362510600130		
J	Hsu, Min-Kung; Wu, I-Ching; Cheng, Ching-Chia; Su, Jen-Liang; Hsieh, Chang-Huain; Lin, Yeong-Shin; Chen, Feng-Chi								Triple-layer dissection of the lung adenocarcinoma transcriptome - regulation at the gene, transcript, and exon levels								ONCOTARGET				6	30			28755	28773		10.18632/oncotarget.4810			OCT 6 2015	2015										3							WOS:000363183200028		
J	Lutz, Ulrich; Pose, David; Pfeifer, Matthias; Gundlach, Heidrun; Hagmann, Joerg; Wang, Congmao; Weigel, Detlef; Mayer, Klaus F. X.; Schmid, Markus; Schwechheimer, Claus								Modulation of Ambient Temperature-Dependent Flowering in Arabidopsis thaliana by Natural Variation of FLOWERING LOCUS M								PLOS GENETICS				11	10					e1005588	10.1371/journal.pgen.1005588			OCT 2015	2015										43							WOS:000364401600052		
J	Albert, Gesa I.; Schell, Christoph; Kirschner, Karin M.; Schaefer, Sebastian; Naumann, Ronald; Mueller, Alexandra; Kretz, Oliver; Kuropka, Benno; Girbig, Mathias; Huebner, Norbert; Krause, Eberhard; Scholz, Holger; Huber, Tobias B.; Knobeloch, Klaus-Peter; Freund, Christian								The GYF domain protein CD2BP2 is critical for embryogenesis and podocyte function								JOURNAL OF MOLECULAR CELL BIOLOGY				7	5			402	414		10.1093/jmcb/mjv039			OCT 2015	2015										5							WOS:000363201800003		
J	Wickramasinghe, Vihandha O.; Gonzalez-Porta, Mar; Perera, David; Bartolozzi, Arthur R.; Sibley, Christopher R.; Hallegger, Martina; Ule, Jernej; Marioni, John C.; Venkitaraman, Ashok R.								Regulation of constitutive and alternative mRNA splicing across the human transcriptome by PRPF8 is determined by 5 ' splice site strength								GENOME BIOLOGY				16						201	10.1186/s13059-015-0749-3			SEP 21 2015	2015										29							WOS:000361452900002		
J	Hartley, Stephen W.; Coon, Steven L.; Savastano, Luis E.; Mullikin, James C.; Fu, Cong; Klein, David C.		NISC Comparative Sequencing						Neurotranscriptomics: The Effects of Neonatal Stimulus Deprivation on the Rat Pineal Transcriptome								PLOS ONE				10	9					e0137548	10.1371/journal.pone.0137548			SEP 14 2015	2015										14							WOS:000361601100082		
