PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Ronis, Martin J. J.; Gomez-Acevedo, Horacio; Shankar, Kartik; Sharma, Neha; Blackburn, Michael; Singhal, Rohit; Mercer, Kelly E.; Badger, Thomas M.								Soy protein isolate feeding does not result in reproductive toxicity in the pre-pubertal rat testis								EXPERIMENTAL BIOLOGY AND MEDICINE				243	8			695	707		10.1177/1535370218771333			MAY 2018	2018						Experimental Biology (EB) Meeting	APR 22-26, 2017	Amer Soc Pharmacol & Expt Therapeut; Amer Assoc Anatomists; Amer Physiol Soc; Amer Soc Biochem & Mol Biol; Amer Soc Investigat Pathol; Amer Soc Nutr	Chicago, IL	0							WOS:000432267700005		
J	Lutz, Anne P.; Schladebeck, Sarah; Renicke, Christian; Spadaccini, Roberta; Moesch, Hans-Ulrich; Taxis, Christof								Proteasome Activity Is Influenced by the HECT_2 Protein Ipa1 in Budding Yeast								GENETICS				209	1			157	171		10.1534/genetics.118.300744			MAY 2018	2018										4							WOS:000432188600013		
J	Gallagher, Pamela S.; Larkin, Madeline; Thillainadesan, Gobi; Dhakshnamoorthy, Jothy; Balachandran, Vanivilasini; Xiao, Hua; Wellman, Christopher; Chatterjee, Raghunath; Wheeler, David; Grewal, Shiv I. S.								Iron homeostasis regulates facultative heterochromatin assembly in adaptive genome control								NATURE STRUCTURAL & MOLECULAR BIOLOGY				25	5			372	+		10.1038/s41594-018-0056-2			MAY 2018	2018										5							WOS:000431478600003		
J	Chamessian, Alexander; Young, Michael; Qadri, Yawar; Berta, Temugin; Ji, Ru-Rong; Van de Ven, Thomas								Transcriptional Profiling of Somatostatin Interneurons in the Spinal Dorsal Horn								SCIENTIFIC REPORTS				8						6809	10.1038/s41598-018-25110-7			MAY 1 2018	2018										7							WOS:000431113100007		
J	Welten, Suzanne P. M.; Sandu, Ioana; Baumann, Nicolas S.; Oxenius, Annette								Memory CD8 T cell inflation vs tissue-resident memory T cells: Same patrollers, same controllers?								IMMUNOLOGICAL REVIEWS				283	1			161	175		10.1111/imr.12649			MAY 2018	2018										7							WOS:000430174600013		
J	Abdelfattah, Ahmed; Malacrino, Antonino; Wisniewski, Michael; Cacciola, Santa O.; Schena, Leonardo								Metabarcoding: A powerful tool to investigate microbial communities and shape future plant protection strategies								BIOLOGICAL CONTROL				120				1	10		10.1016/j.biocontrol.2017.07.009			MAY 2018	2018										24							WOS:000428084400001		
J	Chopyk, Jessica; Allard, Sarah; Nasko, Daniel J.; Bui, Anthony; Mongodin, Emmanuel F.; Sapkota, Amy R.								Agricultural Freshwater Pond Supports Diverse and Dynamic Bacterial and Viral Populations								FRONTIERS IN MICROBIOLOGY				9						792	10.3389/fmicb.2018.00792			APR 24 2018	2018										4							WOS:000430711800002		
J	Wyce, Anastasia; Matteo, Jeanne J.; Foley, Shawn W.; Felitsky, Daniel J.; Rajapurkar, Satyajit R.; Zhang, Xi-Ping; Musso, Melissa C.; Korenchuk, Susan; Karpinich, Natalie O.; Keenan, Kathryn M.; Stern, Melissa; Mathew, Lijoy K.; McHugh, Charles F.; McCabe, Michael T.; Tummino, Peter J.; Kruger, Ryan G.; Carpenter, Christopher; Barbash, Olena								MEK inhibitors overcome resistance to BET inhibition across a number of solid and hematologic cancers								ONCOGENESIS				7						35	10.1038/s41389-018-0043-9			APR 20 2018	2018										4							WOS:000433995800002		
J	Wang, Jun-Jie; Yu, Xiao-Wei; Wu, Rui-Ying; Sun, Xiao-Feng; Cheng, Shun-Feng; Ge, Wei; Liu, Jing-Cai; Li, Ya-Peng; Liu, Jing; Zou, Shu-Hua; De Felici, Massimo; Shen, Wei								Starvation during pregnancy impairs fetal oogenesis and folliculogenesis in offspring in the mouse								CELL DEATH & DISEASE				9						452	10.1038/s41419-018-0492-2			APR 18 2018	2018										3							WOS:000431779800014		
J	Tchourine, Konstantine; Vogel, Christine; Bonneau, Richard								Condition-Specific Modeling of Biophysical Parameters Advances Inference of Regulatory Networks								CELL REPORTS				23	2			376	388		10.1016/j.celrep.2018.03.048			APR 10 2018	2018										2							WOS:000429866600005		
J	Stammnitz, Maximilian R.; Coorens, Tim H. H.; Gori, Kevin C.; Hayes, Dane; Fu, Beiyuan; Wang, Jinhong; Martin-Herranz, Daniel E.; Alexandrov, Ludmil B.; Baez-Ortega, Adrian; Barthorpe, Syd; Beck, Alexandra; Giordano, Francesca; Knowles, Graeme W.; Kwon, Young Mi; Hall, George; Price, Stacey; Pye, Ruth J.; Tubio, Jose M. C.; Siddle, Hannah V. T.; Sohal, Sukhwinder Singh; Woods, Gregory M.; McDermott, Ultan; Yang, Fengtang; Garnett, Mathew J.; Ning, Zemin; Murchison, Elizabeth P.								The Origins and Vulnerabilities of Two Transmissible Cancers in Tasmanian Devils								CANCER CELL				33	4			607	+		10.1016/j.ccell.2018.03.013			APR 9 2018	2018										21							WOS:000429531300008		
J	Shirali, Aditya S.; Romay, Milagros C.; McDonald, Austin I.; Su, Trent; Steel, Michelle E.; Iruela-Arispe, M. Luisa								A multi-step transcriptional cascade underlies vascular regeneration in vivo								SCIENTIFIC REPORTS				8						5430	10.1038/s41598-018-23653-3			APR 3 2018	2018										1							WOS:000428994100023		
J	Daszkowska-Golec, Agata; Skubacz, Anna; Sitko, Krzysztof; Slota, Michal; Kurowska, Marzena; Szarejko, Iwona								Mutation in barley ERA1 (Enhanced Response to ABA1) gene confers better photosynthesis efficiency in response to drought as revealed by transcriptomic and physiological analysis								ENVIRONMENTAL AND EXPERIMENTAL BOTANY				148				12	26		10.1016/j.envexpbot.2018.01.003			APR 2018	2018										2							WOS:000426224700002		
J	Koch, M. W.; Ilnytskyy, Y.; Golubov, A.; Metz, L. M.; Yong, V. W.; Kovalchuk, O.								Global transcriptome profiling of mild relapsing-remitting versus primary progressive multiple sclerosis								EUROPEAN JOURNAL OF NEUROLOGY				25	4			651	658		10.1111/ene.13565			APR 2018	2018										3							WOS:000428397200014		
J	Filipska, Martyna; Skrzypski, Marcin; Czetyrbok, Katarzyna; Stokowy, Tomasz; Stasilojc, Grzegorz; Supernat, Anna; Jassem, Jacek; Zaczek, Anna J.; Bigda, Jacek								MiR-192 and miR-662 enhance chemoresistance and invasiveness of squamous cell lung carcinoma								LUNG CANCER				118				111	118		10.1016/j.lungcan.2018.02.002			APR 2018	2018										8							WOS:000430029200018		
J	Soneson, Charlotte; Robinson, Mark D.								Bias, robustness and scalability in single-cell differential expression analysis								NATURE METHODS				15	4			255	+		10.1038/NMETH.4612			APR 2018	2018										59							WOS:000429088600018		
J	Zandvakili, Arya; Campbell, Ian; Gutzwiller, Lisa M.; Weirauch, Matthew T.; Gebelein, Brian								Degenerate Pax2 and Senseless binding motifs improve detection of low-affinity sites required for enhancer specificity								PLOS GENETICS				14	4					e1007289	10.1371/journal.pgen.1007289			APR 2018	2018										2							WOS:000431115700012		
J	Pineda, Jose Mario Bello; Bradley, Robert K.								Most human introns are recognized via multiple and tissue-specific branchpoints								GENES & DEVELOPMENT				32	7-8			577	591		10.1101/gad.312058.118			APR 1 2018	2018										21							WOS:000430838600011		
J	Koh, James; Hogue, Joyce A.; Roman, Sanziana A.; Scheri, Randall P.; Fradin, Helene; Corcoran, David L.; Sosa, Julie A.								Transcriptional profiling reveals distinct classes of parathyroid tumors in PHPT								ENDOCRINE-RELATED CANCER				25	4			407	420		10.1530/ERC-17-0470			APR 2018	2018										2							WOS:000430730300009		
J	Denham, Joshua; Gray, Adrian J.; Scott-Hamilton, John; Hagstrom, Amanda D.; Murphy, Aron J.								Small non-coding RNAs are altered by short-term sprint interval training in men								PHYSIOLOGICAL REPORTS				6	7					e13653	10.14814/phy2.13653			APR 2018	2018										1							WOS:000430184200009		
J	Dyjack, Nathan; Goleva, Elena; Rios, Cydney; Kim, Byung Eui; Bin, Lianghua; Taylor, Patricia; Bronchick, Caroline; Hall, Clifton F.; Richers, Brittany N.; Seibold, Max A.; Leung, Donald Y. M.								Minimally invasive skin tape strip RNA sequencing identifies novel characteristics of the type 2-high atopic dermatitis disease endotype								JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY				141	4			1298	1309		10.1016/j.jaci.2017.10.046			APR 2018	2018										18							WOS:000429197800016		
J	Tosti, Luca; Ashmore, James; Tan, Boon Siang Nicholas; Carbone, Benedetta; Mistri, Tapan K.; Wilson, Valerie; Tomlinson, Simon R.; Kaji, Keisuke								Mapping transcription factor occupancy using minimal numbers of cells in vitro and in vivo								GENOME RESEARCH				28	4			592	605		10.1101/gr.227124.117			APR 2018	2018										9							WOS:000428993500015		
J	Drewry, Michelle D.; Challa, Pratap; Kuchtey, John G.; Navarro, Iris; Helwa, Inas; Hu, Yanzhong; Mu, Hongmei; Stamer, W. Daniel; Kuchtey, Rachel W.; Liu, Yutao								Differentially expressed microRNAs in the aqueous humor of patients with exfoliation glaucoma or primary open-angle glaucoma								HUMAN MOLECULAR GENETICS				27	7			1263	1275		10.1093/hmg/ddy040			APR 1 2018	2018										8							WOS:000429009400012		
J	Xiong, Ya-Ru; Zhao, Shuai; Fu, Li-Hao; Liao, Xu-Zhong; Li, Cheng-Xi; Yan, Yu-Si; Liao, Lu-Sheng; Feng, Jia-Xun								Characterization of novel roles of a HMG-box protein PoxHmbB in biomass-degrading enzyme production by Penicillium oxalicum								APPLIED MICROBIOLOGY AND BIOTECHNOLOGY				102	8			3739	3753		10.1007/s00253-018-8867-y			APR 2018	2018										5							WOS:000428316700023		
J	Pascal, Laura E.; Wang, Yao; Zhong, Mingming; Wang, Dan; Chakka, Anish Bhaswanth; Yang, Zhenyu; Li, Feng; Song, Qiong; Rigatti, Lora H.; Chaparala, Srilakshmi; Chandran, Uma; Parwani, Anil V.; Wang, Zhou								EAF2 and p53 Co-Regulate STAT3 Activation in Prostate Cancer								NEOPLASIA				20	4			351	363		10.1016/j.neo.2018.01.011			APR 2018	2018										7							WOS:000428315600004		
J	Skariah, Geena; Perry, Kimberly J.; Drnevich, Jenny; Henry, Jonathan J.; Ceman, Stephanie								RNA helicase Mov10 is essential for gastrulation and central nervous system development								DEVELOPMENTAL DYNAMICS				247	4			660	671		10.1002/dvdy.24615			APR 2018	2018										1							WOS:000427563200008		
J	Tian, Run; Li, Xiaofang; Gao, Yan'e; Li, Yue; Yang, Pei; Wang, Kunzheng								Identification and validation of the role of matrix metalloproteinase-1 in cervical cancer								INTERNATIONAL JOURNAL OF ONCOLOGY				52	4			1198	1208		10.3892/ijo.2018.4267			APR 2018	2018										8							WOS:000427164400014		
J	Smits, Katrien; Willems, Sander; Van Steendam, Katleen; Van De Velde, Margot; De lange, Valerie; Ververs, Cyrillus; Roels, Kim; Govaere, Jan; Van Nieuwerburgh, Filip; Peelman, Luc; Deforce, Dieter; Van Soom, Ann								Proteins involved in embryo-maternal interaction around the signalling of maternal recognition of pregnancy in the horse								SCIENTIFIC REPORTS				8						5249	10.1038/s41598-018-23537-6			MAR 27 2018	2018										5							WOS:000428367300004		
J	Stakaityte, Gabriele; Nwogu, Nnenna; Lippiat, Jonathan D.; Blair, G. Eric; Poterlowicz, Krzysztof; Boyne, James R.; Macdonald, Andrew; Mankouri, Jamel; Whitehouse, Adrian								The cellular chloride channels CLIC1 and CLIC4 contribute to virus-mediated cell motility								JOURNAL OF BIOLOGICAL CHEMISTRY				293	12			4582	4590		10.1074/jbc.RA117.001343			MAR 23 2018	2018										5							WOS:000428204300034		
J	Capper, David; Jones, David T. W.; Sill, Martin; Hovestadt, Volker; Schrimpf, Daniel; Sturm, Dominik; Koelsche, Christian; Sahm, Felix; Chavez, Lukas; Reuss, David E.; Kratz, Annekathrin; Wefers, Annika K.; Huang, Kristin; Pajtler, Kristian W.; Schweizer, Leonille; Stichel, Damian; Olar, Adriana; Engel, Nils W.; Lindenberg, Kerstin; Harter, Patrick N.; Braczynski, Anne K.; Plate, Karl H.; Dohmen, Hildegard; Garvalov, Boyan K.; Coras, Roland; Hoelsken, Annett; Hewer, Ekkehard; Bewerunge-Hudler, Melanie; Schick, Matthias; Fischer, Roger; Beschorner, Rudi; Schittenhelm, Jens; Staszewski, Ori; Wani, Khalida; Varlet, Pascale; Pages, Melanie; Temming, Petra; Lohmann, Dietmar; Selt, Florian; Witt, Hendrik; Milde, Till; Witt, Olaf; Aronica, Eleonora; Giangaspero, Felice; Rushing, Elisabeth; Scheurlen, Wolfram; Geisenberger, Christoph; Rodriguez, Fausto J.; Becker, Albert; Preusser, Matthias; Haberler, Christine; Bjerkvig, Rolf; Cryan, Jane; Farrell, Michael; Deckert, Martina; Hench, Juergen; Frank, Stephan; Serrano, Jonathan; Kannan, Kasthuri; Tsirigos, Aristotelis; Brueck, Wolfgang; Hofer, Silvia; Brehmer, Stefanie; Seiz-Rosenhagen, Marcel; Haenggi, Daniel; Hans, Volkmar; Rozsnoki, Stephanie; Hansford, Jordan R.; Kohlhof, Patricia; Kristensen, Bjarne W.; Lechner, Matt; Lopes, Beatriz; Mawrin, Christian; Ketter, Ralf; Kulozik, Andreas; Khatib, Ziad; Heppner, Frank; Koch, Arend; Jouvet, Anne; Keohane, Catherine; Muehleisen, Helmut; Mueller, Wolf; Pohl, Ute; Prinz, Marco; Benner, Axel; Zapatka, Marc; Gottardo, Nicholas G.; Driever, Pablo Hernaiz; Kramm, Christof M.; Mueller, Hermann L.; Rutkowski, Stefan; von Hoff, Katja; Fruehwald, Michael C.; Gnekow, Astrid; Fleischhack, Gudrun; Tippelt, Stephan; Calaminus, Gabriele; Monoranu, Camelia-Maria; Perry, Arie; Jones, Chris; Jacques, Thomas S.; Radlwimmer, Bernhard; Gessi, Marco; Pietsch, Torsten; Schramm, Johannes; Schackert, Gabriele; Westphal, Manfred; Reifenberger, Guido; Wesseling, Pieter; Weller, Michael; Collins, Vincent Peter; Bluemcke, Ingmar; Bendszus, Martin; Debus, Juergen; Huang, Annie; Jabado, Nada; Northcott, Paul A.; Paulus, Werner; Gajjar, Amar; Robinson, Giles W.; Taylor, Michael D.; Jaunmuktane, Zane; Ryzhova, Marina; Platten, Michael; Unterberg, Andreas; Wick, Wolfgang; Karajannis, Matthias A.; Mittelbronn, Michel; Acker, Till; Hartmann, Christian; Aldape, Kenneth; Schueller, Ulrich; Buslei, Rolf; Lichter, Peter; Kool, Marcel; Herold-Mende, Christel; Ellison, David W.; Hasselblatt, Martin; Snuderl, Matija; Brandner, Sebastian; Korshunov, Andrey; von Deimling, Andreas; Pfister, Stefan M.								DNA methylation-based classification of central nervous system tumours								NATURE				555	7697			469	+		10.1038/nature26000			MAR 22 2018	2018										248							WOS:000427937900043		
J	Padalino, Barbara; Raidal, Sharanne L.; Knight, Peter; Celi, Pietro; Jeffcott, Leo; Muscatello, Gary								Behaviour during transportation predicts stress response and lower airway contamination in horses								PLOS ONE				13	3					e0194272	10.1371/journal.pone.0194272			MAR 22 2018	2018										5							WOS:000428093900048		
J	Lloret-Fernandez, Carla; Maicas, Miren; Mora-Martinez, Carlos; Artacho, Alejandro; Jimeno-Martin, Angela; Chirivella, Laura; Weinberg, Peter; Flames, Nuria								A transcription factor collective defines the HSN serotonergic neuron regulatory landscape								ELIFE				7						e32785	10.7554/elife.32785			MAR 22 2018	2018										6							WOS:000430911400001		
J	Perrier, Flavie; Novoloaca, Alexei; Ambatipudi, Srikant; Baglietto, Laura; Ghantous, Akram; Perduca, Vittorio; Barrdahl, Myrto; Harlid, Sophia; Ong, Ken K.; Cardona, Alexia; Polidoro, Silvia; Nost, Therese Haugdahl; Overvad, Kim; Omichessan, Hanane; Dolle, Martijn; Bamia, Christina; Maria Huerta, Jose; Vineis, Paolo; Herceg, Zdenko; Romieu, Isabelle; Ferrari, Pietro								Identifying and correcting epigenetics measurements for systematic sources of variation								CLINICAL EPIGENETICS				10						38	10.1186/s13148-018-0471-6			MAR 21 2018	2018										4							WOS:000428271200001		
J	Tokan, Viktor; Puterova, Janka; Lexa, Matej; Kejnovsky, Eduard								Quadruplex DNA in long terminal repeats in maize LTR retrotransposons inhibits the expression of a reporter gene in yeast								BMC GENOMICS				19						184	10.1186/s12864-018-4563-7			MAR 6 2018	2018										1							WOS:000427128900005		
J	Hook, Paul W.; McClymont, Sarah A.; Cannon, Gabrielle H.; Law, William D.; Morton, A. Jennifer; Goff, Loyal A.; McCallion, Andrew S.								Single-Cell RNA-Seq of Mouse Dopaminergic Neurons Informs Candidate Gene Selection for Sporadic Parkinson Disease								AMERICAN JOURNAL OF HUMAN GENETICS				102	3			427	446		10.1016/j.ajhg.2018.02.001			MAR 1 2018	2018										13							WOS:000426469600014		
J	Zivicova, Veronika; Gal, Peter; Mifkova, Alzbeta; Novak, Stepan; Kaltner, Herbert; Kolar, Michal; Strnad, Hynek; Sachova, Jana; Hradilova, Miluse; Chovanec, Martin; Gabius, Hans-Joachim; Smetana, Karel, Jr.; Fik, Zdenek								Detection of Distinct Changes in Gene-expression Profiles in Specimens of Tumors and Transition Zones of Tenascin-positive/-negative Head and Neck Squamous Cell Carcinoma								ANTICANCER RESEARCH				38	3			1279	1290		10.21873/anticanres.12350			MAR 2018	2018										4							WOS:000428794300008		
J	Waldron, Levi								Data and Statistical Methods To Analyze the Human Microbiome								MSYSTEMS				3	2					e00194-17	10.1128/mSystems.00194-17			MAR-APR 2018	2018										3							WOS:000430760000035		
J	Davari, Kathrin; Lichti, Johannes; Friedel, Caroline C.; Glasmacher, Elke								Real-time Analysis of Transcription Factor Binding, Transcription, Translation, and Turnover to Display Global Events During Cellular Activation								JOVE-JOURNAL OF VISUALIZED EXPERIMENTS					133					e56752	10.3791/56752			MAR 2018	2018										0							WOS:000443329500077		
J	Hoang, Nam, V; Furtado, Agnelo; Thirugnanasambandam, Prathima P.; Botha, Frederik C.; Henry, Robert J.								De novo assembly and characterizing of the culm-derived meta-transcriptome from the polyploid sugarcane genome based on coding transcripts								HELIYON				4	3					e00583	10.1016/j.heliyon.2018.e00583			MAR 2018	2018										3							WOS:000432033900009		
J	Feis, Marieke E.; John, Uwe; Lokmer, Ana; Luttikhuizen, Pieternella C.; Wegner, K. Mathias								Dual transcriptomics reveals co-evolutionary mechanisms of intestinal parasite infections in blue mussels Mytilus edulis								MOLECULAR ECOLOGY				27	6			1505	1519		10.1111/mec.14541			MAR 2018	2018										6							WOS:000430183100013		
J	Hultstrom, Michael; Becirovic-Agic, Mediha; Jonsson, Sofia								Comparison of acute kidney injury of different etiology reveals in-common mechanisms of tissue damage								PHYSIOLOGICAL GENOMICS				50	3			127	141		10.1152/physiolgenomics.00037.2017			MAR 2018	2018										8							WOS:000428814500001		
